% time phase sup swg angle_sens[0] angle_sens[1] angle_sens[2] angle_sens[3] angle_sens[4] angle_sens[5] angle_sens[6] angle_sens[7] angle_sens[8] angle_sens[9] angle_sens[10] angle_sens[11] angle_sens[12] angle_sens[13] angle_sens[14] angle_sens[15] angle_sens[16] angle_sens[17] angle_sens[18] angle_sens[19] angle_sens[20] angle_sens[21] angle_sens[22] angle_sens[23] angle_sens[24] angle_sens[25] angle_sens[26] angle_sens[27] angle_sens[28] angle_sens[29] angle_sens[30] angle_sens[31] angle_sens[32] angle_sens[33] angle_sens[34] angle_sens[35] angle_sens[36] angle_sens[37] angle_sens[38] angle_sens[39] angle_sens[40] angle_sens[41] angle_out[0] angle_out[1] angle_out[2] angle_out[3] angle_out[4] angle_out[5] angle_out[6] angle_out[7] angle_out[8] angle_out[9] angle_out[10] angle_out[11] angle_out[12] angle_out[13] angle_out[14] angle_out[15] angle_out[16] angle_out[17] angle_out[18] angle_out[19] angle_out[20] angle_out[21] angle_out[22] angle_out[23] angle_out[24] angle_out[25] angle_out[26] angle_out[27] angle_out[28] angle_out[29] angle_out[30] angle_out[31] angle_out[32] angle_out[33] angle_out[34] angle_out[35] angle_out[36] angle_out[37] angle_out[38] angle_out[39] angle_out[40] angle_out[41] jointTorque[0] jointTorque[1] jointTorque[2] jointTorque[3] jointTorque[4] jointTorque[5] jointTorque[6] jointTorque[7] jointTorque[8] jointTorque[9] jointTorque[10] jointTorque[11] jointTorque[12] jointTorque[13] jointTorque[14] jointTorque[15] jointTorque[16] jointTorque[17] jointTorque[18] jointTorque[19] jointTorque[20] jointTorque[21] jointTorque[22] jointTorque[23] jointTorque[24] jointTorque[25] jointTorque[26] jointTorque[27] jointTorque[28] jointTorque[29] jointTorque[30] jointTorque[31] jointTorque[32] jointTorque[33] jointTorque[34] jointTorque[35] jointTorque[36] jointTorque[37] jointTorque[38] jointTorque[39] jointTorque[40] jointTorque[41] joint_Ratio[0] joint_Ratio[1] joint_Ratio[2] joint_Ratio[3] joint_Ratio[4] joint_Ratio[5] joint_Ratio[6] joint_Ratio[7] joint_Ratio[8] joint_Ratio[9] joint_Ratio[10] joint_Ratio[11] joint_Ratio[12] joint_Ratio[13] joint_Ratio[14] joint_Ratio[15] joint_Ratio[16] joint_Ratio[17] joint_Ratio[18] joint_Ratio[19] joint_Ratio[20] joint_Ratio[21] joint_Ratio[22] joint_Ratio[23] joint_Ratio[24] joint_Ratio[25] joint_Ratio[26] joint_Ratio[27] joint_Ratio[28] joint_Ratio[29] joint_Ratio[30] joint_Ratio[31] joint_Ratio[32] joint_Ratio[33] joint_Ratio[34] joint_Ratio[35] joint_Ratio[36] joint_Ratio[37] joint_Ratio[38] joint_Ratio[39] joint_Ratio[40] joint_Ratio[41] joint_Vratio[0] joint_Vratio[1] joint_Vratio[2] joint_Vratio[3] joint_Vratio[4] joint_Vratio[5] joint_Vratio[6] joint_Vratio[7] joint_Vratio[8] joint_Vratio[9] joint_Vratio[10] joint_Vratio[11] joint_Vratio[12] joint_Vratio[13] joint_Vratio[14] joint_Vratio[15] joint_Vratio[16] joint_Vratio[17] joint_Vratio[18] joint_Vratio[19] joint_Vratio[20] joint_Vratio[21] joint_Vratio[22] joint_Vratio[23] joint_Vratio[24] joint_Vratio[25] joint_Vratio[26] joint_Vratio[27] joint_Vratio[28] joint_Vratio[29] joint_Vratio[30] joint_Vratio[31] joint_Vratio[32] joint_Vratio[33] joint_Vratio[34] joint_Vratio[35] joint_Vratio[36] joint_Vratio[37] joint_Vratio[38] joint_Vratio[39] joint_Vratio[40] joint_Vratio[41] w_fR[X] w_fR[Y] w_fR[Z] w_fL[X] w_fL[Y] w_fL[Z] Waist[X] Waist[Y] Waist[Z] CoM[X] CoM[Y] CoM[Z] CoMv[X] CoMv[Y] CoMv[Z] KneeR[X] KneeR[Y] KneeR[Z] KneeL[X] KneeL[Y] KneeL[Z] ToeR[X] ToeR[Y] ToeR[Z] ToeL[X] ToeL[Y] ToeL[Z] ZMP[X] ZMP[Y] ZMP[Z] KneeZMP[X] KneeZMP[Y] KneeZMP[Z] waistRpy[X] waistRpy[Y] waistRpy[Z] ankleR_pitch ankleL_pitch lin_mom[X] lin_mom[Y] lin_mom[Z] ang_mom[X] ang_mom[Y] ang_mom[Z] ang_mom_c[X] ang_mom_c[Y] ang_mom_c[Z] f_total[X] f_total[Y] f_total[Z] CoM_d[X] CoM_d[Y] CoM_d[Z] CoM_dv[X] CoM_dv[Y] CoM_dv[Z] ptn_CoM[X] ptn_CoM[Y] ptn_CoM[Z] ptn_CoMv[X] ptn_CoMv[Y] ptn_CoMv[Z] ptn_Waist[X] ptn_Waist[Y] ptn_Waist[Z] ptn_AnkleR[X] ptn_AnkleR[Y] ptn_AnkleR[Z] ptn_AnkleL[X] ptn_AnkleL[Y] ptn_AnkleL[Z] capture_point[X] capture_point[Y] capture_point[Z] fall_detected kneezmp_ctrl_com tpc_ctrl_com[X] tpc_ctrl_com[Y] 
7.66 1 0 1 0.000294489 -0.0027581 -0.468332 0.875248 -0.413614 0.0029873 -0.000146181 0.00245039 -0.469866 0.875349 -0.413178 -0.00261434 -4.7373e-06 -0.00197512 -4.46121e-06 0.00049187 0.783965 -0.3483 0.00156886 -1.30843 1.66033e-05 0.000247998 -9.81177e-06 0.349065 0.783949 0.348298 -0.00155992 -1.30844 -1.53598e-06 -0.000246411 3.89354e-05 0.349048 -0.349049 0.349032 -0.348998 0.349061 -0.349009 -0.349072 0.34908 -0.348981 0.349084 -0.349049 0.000292985 -0.0027486 -0.467987 0.874258 -0.413596 0.00295688 -0.000141376 0.00243568 -0.46949 0.874316 -0.413151 -0.00258031 -5.06729e-07 -0.0018961 8.28534e-09 0.000159177 0.784031 -0.348365 0.00148646 -1.30854 1.03817e-05 0.000215697 -5.37432e-06 0.34907 0.784014 0.348363 -0.00147993 -1.30855 2.69248e-06 -0.000217727 3.2309e-05 0.34906 -0.349054 0.349047 -0.349016 0.349064 -0.349027 -0.349069 0.349078 -0.349005 0.349079 -0.349053 1.15323 -14.7777 23.6486 28.3113 6.7949 -1.4108 -0.565478 15.0152 15.1595 23.9037 5.7885 1.42123 0.0720172 -28.0999 0.0232571 -1.87015 -8.25346 6.68746 2.95027 4.57047 -0.00284761 0.35023 0.00363647 0.0203101 -8.37972 -6.70475 -2.94458 4.44763 0.0296436 -0.37118 0.0289618 0.0210652 0.00258531 0.0116696 0.0214542 0.00587014 0.00536447 0.0043031 0.011043 0.0237678 0.00492133 0.00989636 0.599982 0.634249 0.58768 0.341689 0.43742 0.319854 0.400016 0.365405 0.587354 0.341733 0.437678 0.680344 0.5 0.0769231 0.5 0.47619 0.9375 0.7 0.5 0.446043 0.5 0.5 0.5 0.722222 0.9375 0.3 0.5 0.446043 0.5 0.5 0.5 0.722222 0.277778 0.722222 0.277778 0.722222 0.277778 0.277778 0.722222 0.277778 0.722222 0.277778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67.406 21.0007 269.633 56.3119 -21.1811 277.485 -0.0185271 0.000104019 0.758795 -0.00928999 0.00150752 0.862029 0.0110489 -0.000103727 -0.00367666 0.204197 -0.0608496 0.395954 0.204757 0.0609382 0.396288 0.130077 -0.0965868 0.000699061 0.13115 0.0965932 0.00085865 -0.0314641 0.00492422 0.00105702 0 4.43099e-05 0 -9.61438e-06 0.00224329 -7.44513e-05 -0.00445472 -0.00545161 0.714235 -0.00579869 -0.237668 0.0042452 0.0635464 0.00532472 -0.00175576 -0.557201 0.00243592 134.352 -0.892657 586.576 -0.00809799 0.00149805 0.862478 0 0 0 -0.00809799 0.00149805 0.862478 0 0 0 -0.0178422 9.98524e-05 0.759253 -0.000282611 -0.0961827 0.124989 0.000282611 0.0961827 0.125011 0.0277266 -0.00426971 0 0 0 -0.000136763 2.21347e-05 
7.665 1 0 1 0.000295931 -0.00276297 -0.468615 0.87684 -0.413661 0.00305546 -0.00015246 0.00246512 -0.470191 0.876997 -0.413218 -0.00269096 -1.02334e-05 -0.00216996 -2.74272e-06 0.000624781 0.783824 -0.348128 0.00182147 -1.30814 2.46344e-05 0.000290268 -2.13223e-05 0.349063 0.783812 0.348127 -0.00180655 -1.30815 -6.33363e-06 -0.000288516 5.58727e-05 0.349041 -0.349045 0.349023 -0.348982 0.34906 -0.348995 -0.349074 0.349082 -0.348962 0.349088 -0.349047 0.000291381 -0.00274523 -0.467992 0.874244 -0.4136 0.00295842 -0.00014056 0.00243169 -0.469493 0.874302 -0.413153 -0.0025813 -5.04169e-07 -0.00188652 8.24349e-09 0.000158373 0.784038 -0.348368 0.00147895 -1.30855 1.03293e-05 0.000214607 -5.34718e-06 0.34907 0.784021 0.348367 -0.00147246 -1.30855 2.67888e-06 -0.000216628 3.21458e-05 0.34906 -0.349054 0.349047 -0.349017 0.349064 -0.349028 -0.349069 0.349078 -0.349005 0.349079 -0.349053 -0.0227529 0.330522 4.85152 -74.561 0.324858 -0.463468 0.0392768 -0.716286 5.91861 -76.9963 0.1952 0.528412 0.0755792 5.18416 -0.0113837 -0.500348 1.52893 -3.1413 -1.01238 -8.2063 -0.0324897 -0.16905 0.0252513 0.00255912 1.4949 3.14338 0.988346 -8.15788 0.0184856 0.169504 -0.0376186 0.0118953 -0.00635821 0.0149461 -0.0291017 0.00158716 -0.0230019 0.00329203 -0.00412254 -0.036083 -0.00788492 -0.00518635 0.599982 0.634249 0.58768 0.341689 0.43742 0.319854 0.400016 0.365405 0.587354 0.341733 0.437678 0.680344 0.5 0.0769231 0.5 0.47619 0.9375 0.7 0.5 0.446043 0.5 0.5 0.5 0.722222 0.9375 0.3 0.5 0.446043 0.5 0.5 0.5 0.722222 0.277778 0.722222 0.277778 0.722222 0.277778 0.277778 0.722222 0.277778 0.722222 0.277778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -30.7307 8.65564 207.577 -33.1878 -9.00572 212.242 -0.0184004 0.000102828 0.758744 -0.00925112 0.00150733 0.862002 0.0128673 -1.79635e-05 -0.00756344 0.204491 -0.0608525 0.395951 0.205063 0.0609408 0.396291 0.130016 -0.0965843 0.000769868 0.131095 0.0965911 0.000934884 -0.0268723 0.00407733 0.00105702 0 4.41667e-05 0 -1.21271e-05 0.00184589 -7.11267e-05 -0.00358974 -0.00456616 0.831771 -0.000105607 -0.488918 0.00191747 0.17575 0.00125548 -0.000248047 -0.552333 -0.00227135 23.5074 1.13862 583.674 -0.00809799 0.00149805 0.862478 0 0 0 -0.00809799 0.00149805 0.862478 0 0 0 -0.0178422 9.98524e-05 0.759253 -0.000282611 -0.0961827 0.124989 0.000282611 0.0961827 0.125011 0.0283046 -0.00424373 0 0 0 -0.000164241 2.5893e-05 
7.67 1 0 1 0.000302683 -0.00276276 -0.468053 0.876878 -0.413518 0.00307898 -0.000148648 0.00247083 -0.46962 0.877012 -0.413046 -0.00271427 -8.28442e-06 -0.00246046 -2.31942e-06 0.000307809 0.783698 -0.347959 0.00214883 -1.30791 2.15295e-05 0.00031724 -2.87231e-05 0.349066 0.783687 0.347957 -0.00212986 -1.30792 -2.43712e-06 -0.000319372 6.79098e-05 0.349046 -0.349046 0.349028 -0.348987 0.349061 -0.349001 -0.349072 0.349082 -0.348968 0.349087 -0.349047 0.000289777 -0.00274188 -0.467998 0.87423 -0.413603 0.00295997 -0.000139745 0.00242769 -0.469496 0.874289 -0.413156 -0.00258229 -5.0161e-07 -0.00187695 8.20165e-09 0.000157569 0.784045 -0.348372 0.00147144 -1.30855 1.02769e-05 0.000213518 -5.32003e-06 0.34907 0.784028 0.34837 -0.00146499 -1.30856 2.66528e-06 -0.000215528 3.19826e-05 0.34906 -0.349054 0.349047 -0.349017 0.349064 -0.349028 -0.349068 0.349078 -0.349006 0.349079 -0.349053 -0.0483782 0.278831 -9.29553 -37.223 -1.18828 -0.327016 0.00231251 -0.662778 -9.02643 -37.5278 -1.37719 0.347044 0.0149933 9.05996 0.00466567 0.235846 1.86299 -3.99798 -1.60278 -8.86121 -0.00538422 -0.217592 0.0242666 0.0013386 1.84257 3.99446 1.57869 -8.80466 -0.00455797 0.223414 -0.0384935 0.00463467 -0.00476091 0.00973099 -0.0165347 0.00187786 -0.0155196 0.00159939 -0.00412948 -0.02172 -0.00464824 -0.0047015 0.599982 0.634249 0.58768 0.341689 0.43742 0.319854 0.400016 0.365405 0.587354 0.341733 0.437678 0.680344 0.5 0.0769231 0.5 0.47619 0.9375 0.7 0.5 0.446043 0.5 0.5 0.5 0.722222 0.9375 0.3 0.5 0.446043 0.5 0.5 0.5 0.722222 0.277778 0.722222 0.277778 0.722222 0.277778 0.277778 0.722222 0.277778 0.722222 0.277778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12.7787 5.95549 230.393 -12.9519 -5.59042 234.889 -0.0182487 0.000101996 0.758665 -0.00922167 0.00150711 0.8619 0.00298963 3.39435e-06 -0.0267347 0.204586 -0.0608539 0.395836 0.205157 0.0609416 0.396175 0.130021 -0.0965836 0.00065041 0.131099 0.0965905 0.000809782 -0.0297548 0.00302188 0.00105702 0 4.38359e-05 0 -1.40748e-05 0.00143227 -7.56779e-05 -0.00326053 -0.00422147 0.193256 0.000464678 -1.72819 0.00615971 0.0375235 0.00142445 -0.000773739 -0.171211 0.000592986 -127.703 0.114057 386.069 -0.00809799 0.00149805 0.862478 0 0 0 -0.00809799 0.00149805 0.862478 0 0 0 -0.0178422 9.98524e-05 0.759253 -0.000282611 -0.0961827 0.124989 0.000282611 0.0961827 0.125011 0.0254048 -0.0042413 0 0 0 -0.000195905 2.80493e-05 
7.675 1 0 1 0.000307332 -0.00276184 -0.467599 0.876684 -0.413306 0.00308645 -0.000143896 0.00247265 -0.469152 0.876792 -0.412827 -0.00271757 -5.65185e-06 -0.00284969 -2.65443e-07 0.000157589 0.78356 -0.347814 0.00249427 -1.3078 1.88916e-05 0.000361949 -3.02847e-05 0.349068 0.783546 0.347812 -0.00247506 -1.30781 1.66372e-06 -0.00036549 7.34391e-05 0.349049 -0.349045 0.349028 -0.348982 0.349061 -0.348998 -0.349072 0.349084 -0.348962 0.349088 -0.349045 0.000288172 -0.00273851 -0.468003 0.874216 -0.413607 0.00296151 -0.00013893 0.00242371 -0.469499 0.874275 -0.413159 -0.00258328 -4.99051e-07 -0.00186737 8.1598e-09 0.000156765 0.784052 -0.348375 0.00146394 -1.30855 1.02244e-05 0.000212429 -5.29289e-06 0.34907 0.784035 0.348374 -0.00145751 -1.30856 2.65168e-06 -0.000214428 3.18194e-05 0.34906 -0.349054 0.349047 -0.349017 0.349064 -0.349028 -0.349068 0.349078 -0.349006 0.349079 -0.349053 -0.0504283 0.314033 -8.9371 -33.4655 -1.99395 -0.306642 -0.00450841 -0.692436 -8.70156 -33.5708 -2.10145 0.311399 0.00286218 13.4689 -0.000882303 0.125991 2.44685 -4.57013 -2.13006 -8.01941 -0.00685847 -0.312643 0.0179755 -0.00277219 2.45463 4.56431 2.1123 -7.95063 -0.00826949 0.317812 -0.0345185 0.00409139 -0.00761065 0.0122744 -0.0320624 0.00108568 -0.0250009 0.00174908 -0.00785743 -0.0394862 -0.00850459 -0.00861604 0.599982 0.634249 0.58768 0.341689 0.43742 0.319854 0.400016 0.365405 0.587354 0.341733 0.437678 0.680344 0.5 0.0769231 0.5 0.47619 0.9375 0.7 0.5 0.446043 0.5 0.5 0.5 0.722222 0.9375 0.3 0.5 0.446043 0.5 0.5 0.5 0.722222 0.277778 0.722222 0.277778 0.722222 0.277778 0.277778 0.722222 0.277778 0.722222 0.277778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.96161 6.13999 279.676 -4.96578 -5.69296 284.644 -0.0181434 0.000101621 0.758536 -0.00919819 0.00150703 0.861744 9.3873e-05 2.67611e-05 -0.0356829 0.204631 -0.0608545 0.395677 0.205198 0.0609419 0.396014 0.130039 -0.0965834 0.000463482 0.131117 0.0965906 0.000619412 -0.00661495 0.00224893 0.00105702 0 4.37104e-05 0 -1.52743e-05 0.0011724 -7.94627e-05 -0.00304791 -0.00401419 0.00606596 0.0017376 -2.30662 0.00696255 -0.0235229 0.00141863 -0.00133003 -0.0853522 0.00135025 -37.438 0.254584 518.237 -0.00809799 0.00149805 0.862478 0 0 0 -0.00809799 0.00149805 0.862478 0 0 0 -0.0178422 9.98524e-05 0.759253 -0.000282611 -0.0961827 0.124989 0.000282611 0.0961827 0.125011 0.0245695 -0.0042355 0 0 0 -0.000192701 2.90354e-05 
7.68 1 0 1 0.000309386 -0.00276267 -0.467438 0.876703 -0.413153 0.00310171 -0.000142448 0.00247531 -0.468985 0.8768 -0.412677 -0.00273012 -3.63734e-06 -0.003275 4.30069e-07 0.000100518 0.783386 -0.347691 0.0028401 -1.30778 1.9021e-05 0.000412334 -2.72971e-05 0.349072 0.783367 0.34769 -0.00282279 -1.30779 4.22712e-06 -0.00041688 7.49571e-05 0.349052 -0.349044 0.349029 -0.348975 0.349062 -0.348994 -0.349071 0.349087 -0.348954 0.34909 -0.349042 0.000286568 -0.00273512 -0.468008 0.874203 -0.413612 0.00296303 -0.000138115 0.00241974 -0.4695 0.874262 -0.413163 -0.0025843 -4.96492e-07 -0.00185779 8.11796e-09 0.000155961 0.784058 -0.348379 0.00145643 -1.30855 1.0172e-05 0.000211339 -5.26575e-06 0.34907 0.784042 0.348377 -0.00145004 -1.30856 2.63808e-06 -0.000213329 3.16563e-05 0.34906 -0.349054 0.349047 -0.349017 0.349064 -0.349028 -0.349068 0.349077 -0.349006 0.349079 -0.349053 -0.0494269 0.403025 -5.73505 -40.5199 -2.06633 -0.377757 0.00684948 -0.802792 -5.41085 -40.8567 -2.11561 0.386981 -0.00127314 17.2197 -0.00657786 -0.0511007 3.25431 -5.05173 -2.632 -6.82029 -0.013721 -0.400786 0.0107304 -0.00574629 3.29042 5.05056 2.6205 -6.73784 -0.00795336 0.406136 -0.0313713 0.00179264 -0.00915725 0.0128233 -0.0390726 0.000715087 -0.0291712 0.00139667 -0.0101956 -0.0475021 -0.0102211 -0.0109708 0.599982 0.634249 0.58768 0.341689 0.43742 0.319854 0.400016 0.365405 0.587354 0.341733 0.437678 0.680344 0.5 0.0769231 0.5 0.47619 0.9375 0.7 0.5 0.446043 0.5 0.5 0.5 0.722222 0.9375 0.3 0.5 0.446043 0.5 0.5 0.5 0.722222 0.277778 0.722222 0.277778 0.722222 0.277778 0.277778 0.722222 0.277778 0.722222 0.277778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.80885 7.38243 325.691 -2.78852 -6.8006 330.768 -0.0180862 0.000101588 0.758381 -0.00918045 0.00150716 0.86157 0.000748001 5.59627e-05 -0.0344924 0.204675 -0.0608551 0.395514 0.205241 0.0609426 0.39585 0.130045 -0.096583 0.000284315 0.131124 0.0965905 0.000439503 0.00572274 0.00171836 0.00105702 0 4.37288e-05 0 -1.62089e-05 0.00104339 -8.0907e-05 -0.0028445 -0.0038191 0.0483479 0.00367891 -2.22966 0.00443844 -0.0477072 0.0016226 -0.00185699 -0.14407 0.0013271 8.45638 0.388263 649.316 -0.00809799 0.00149805 0.862478 0 0 0 -0.00809799 0.00149805 0.862478 0 0 0 -0.0178422 9.98524e-05 0.759253 -0.000282611 -0.0961827 0.124989 0.000282611 0.0961827 0.125011 0.0247812 -0.00422645 0 0 0 -0.000171006 2.92207e-05 
7.685 1 0 1 0.000309625 -0.00276437 -0.467431 0.876888 -0.413086 0.00312392 -0.000142247 0.00247916 -0.468975 0.876981 -0.412619 -0.00275154 -2.42268e-06 -0.00368056 -4.76204e-07 0.000111907 0.783169 -0.347585 0.00317562 -1.30782 2.05951e-05 0.000464206 -2.19225e-05 0.349076 0.783145 0.347583 -0.00316085 -1.30783 5.80986e-06 -0.000469293 7.50764e-05 0.349054 -0.349042 0.349028 -0.348966 0.349063 -0.348989 -0.349071 0.34909 -0.348943 0.349092 -0.349039 0.000284964 -0.00273171 -0.468011 0.874189 -0.413618 0.00296452 -0.000137299 0.00241581 -0.469501 0.874249 -0.413168 -0.00258534 -4.93932e-07 -0.00184822 8.07611e-09 0.000155157 0.784065 -0.348382 0.00144892 -1.30856 1.01196e-05 0.00021025 -5.23861e-06 0.34907 0.784049 0.348381 -0.00144256 -1.30856 2.62448e-06 -0.000212229 3.14931e-05 0.34906 -0.349054 0.349047 -0.349018 0.349064 -0.349028 -0.349068 0.349077 -0.349007 0.349079 -0.349053 -0.04688 0.480198 -3.94283 -47.622 -1.826 -0.447522 0.00972149 -0.921118 -3.57376 -48.0413 -1.83289 0.459261 -6.6736e-05 20.0729 0.00539222 -0.185747 4.2225 -5.51498 -3.09947 -5.76614 -0.0189462 -0.479705 0.00450407 -0.00858719 4.28393 5.52339 3.0922 -5.66826 -0.00808244 0.485411 -0.0303239 0.000431436 -0.0109688 0.0140675 -0.0476947 0.000372944 -0.0346944 0.00127664 -0.0127315 -0.0573926 -0.0123502 -0.0135882 0.599982 0.634249 0.58768 0.341689 0.43742 0.319854 0.400016 0.365405 0.587354 0.341733 0.437678 0.680344 0.5 0.0769231 0.5 0.47619 0.9375 0.7 0.5 0.446043 0.5 0.5 0.5 0.722222 0.9375 0.3 0.5 0.446043 0.5 0.5 0.5 0.722222 0.277778 0.722222 0.277778 0.722222 0.277778 0.277778 0.722222 0.277778 0.722222 0.277778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.81483 8.42315 359.418 -2.82231 -7.82624 364.41 -0.0180536 0.00010175 0.758238 -0.00916708 0.0015075 0.861415 0.00146941 9.31886e-05 -0.0268048 0.204725 -0.0608559 0.395374 0.20529 0.0609439 0.39571 0.130041 -0.0965822 0.000144979 0.131121 0.0965901 0.000300561 0.00738361 0.00137084 0.00105702 0 4.39724e-05 0 -1.73693e-05 0.000963863 -8.06086e-05 -0.0026649 -0.00364852 0.0949786 0.00614446 -1.73272 -0.000698006 -0.0737158 0.00192063 -0.00276344 -0.198009 0.00136665 9.32614 0.493109 733.313 -0.00809799 0.00149805 0.862478 0 0 0 -0.00809799 0.00149805 0.862478 0 0 0 -0.0178422 9.98524e-05 0.759253 -0.000282611 -0.0961827 0.124989 0.000282611 0.0961827 0.125011 0.0250085 -0.00421477 0 0 0 -0.000146929 2.88837e-05 
7.69 1 0 1 0.000308773 -0.00276611 -0.467446 0.87712 -0.41308 0.00314776 -0.00014305 0.00248363 -0.468989 0.877211 -0.412621 -0.00277487 -1.65553e-06 -0.00403549 2.07074e-07 0.000129191 0.782915 -0.347491 0.00348643 -1.30788 2.24696e-05 0.000511378 -1.57799e-05 0.34908 0.782885 0.347487 -0.003474 -1.30789 7.08865e-06 -0.000517165 7.51768e-05 0.349057 -0.34904 0.349028 -0.348957 0.349063 -0.348983 -0.349071 0.349093 -0.348933 0.349094 -0.349036 0.000283361 -0.00272826 -0.468015 0.874175 -0.413623 0.00296598 -0.000136483 0.0024119 -0.469502 0.874235 -0.413173 -0.00258642 -4.91373e-07 -0.00183864 8.03427e-09 0.000154353 0.784072 -0.348386 0.00144141 -1.30856 1.00671e-05 0.000209161 -5.21146e-06 0.34907 0.784056 0.348384 -0.00143509 -1.30857 2.61089e-06 -0.00021113 3.13299e-05 0.34906 -0.349054 0.349047 -0.349018 0.349064 -0.349029 -0.349068 0.349077 -0.349007 0.349079 -0.349053 -0.0448648 0.545854 -3.77955 -52.1634 -1.5862 -0.499241 0.0164769 -1.0389 -3.40127 -52.5573 -1.56159 0.516438 -0.000823685 22.1632 -0.00134206 -0.209203 5.28087 -5.95513 -3.50258 -4.96605 -0.0219266 -0.54133 -0.000386371 -0.0111116 5.36453 5.97745 3.49815 -4.85346 -0.00936562 0.54844 -0.0306822 -0.00143335 -0.0120613 0.0141529 -0.0532052 -7.76983e-05 -0.0377726 0.000977176 -0.0146055 -0.0637366 -0.013707 -0.0154512 0.599982 0.634249 0.58768 0.341689 0.43742 0.319854 0.400016 0.365405 0.587354 0.341733 0.437678 0.680344 0.5 0.0769231 0.5 0.47619 0.9375 0.7 0.5 0.446043 0.5 0.5 0.5 0.722222 0.9375 0.3 0.5 0.446043 0.5 0.5 0.5 0.722222 0.277778 0.722222 0.277778 0.722222 0.277778 0.277778 0.722222 0.277778 0.722222 0.277778 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3.81103 8.80463 377.826 -3.80759 -8.40561 382.777 -0.0180291 0.000102063 0.758136 -0.00915705 0.00150807 0.861304 0.00147553 0.00013988 -0.0154107 0.204773 -0.0608568 0.395279 0.205337 0.0609453 0.395615 0.130034 -0.0965814 5.94781e-05 0.131115 0.0965897 0.000215627 0.00500546 0.00111951 0.00105702 0 4.42823e-05 0 -1.90131e-05 0.000883287 -7.93198e-05 -0.00252265 -0.00351558 0.0953701 0.00916323 -0.996184 -0.00747274 -0.110372 0.00196334 -0.00381629 -0.216903 0.00133349 0.0783067 0.603754 781.231 -0.00809799 0.00149805 0.862478 0 0 0 -0.00809799 0.00149805 0.862478 0 0 0 -0.0178422 9.98524e-05 0.759253 -0.000282611 -0.0961827 0.124989 0.000282611 0.0961827 0.125011 0.0250203 -0.00420035 0 0 0 -0.000126539 2.81715e-05 
